Word, Fontsize, FontFamily, FontFaceStyle, Left, Top, Right, Bottom, RecognitionConfidence, Id, LineId, RegionId, ImageFile 
forming,16,Helvetica,r,651,666,718,684,211,102,0,22,i_0954.jpg 
lipid,16,Helvetica,r,725,666,759,684,213,103,0,22,i_0954.jpg 
rafts,16,Helvetica,r,767,666,803,680,210,104,0,22,i_0954.jpg 
Sometimes,16,Helvetica,r,651,692,746,706,199,106,0,23,i_0954.jpg 
considered,16,Helvetica,r,753,692,846,706,195,107,0,23,i_0954.jpg 
integral,16,Helvetica,r,853,692,916,710,212,108,0,23,i_0954.jpg 
protein,16,Helvetica,r,923,692,984,710,197,109,0,23,i_0954.jpg 
depending,16,Helvetica,r,652,711,749,730,206,110,0,24,i_0954.jpg 
on,16,Helvetica,r,755,716,775,726,212,111,0,24,i_0954.jpg 
source,16,Helvetica,r,782,711,843,730,206,112,0,24,i_0954.jpg 
Ligand,47,HelveticaCentury,b,201,71,356,126,199,0,0,0,i_1019.jpg 
bindingreceptors,47,HelveticaCentury,b,379,71,820,126,202,1,0,0,i_1019.jpg 
UGANDBINDING,12,Helvetica,b,46,182,160,193,28,3,0,1,i_1019.jpg 
RECEPTOR,12,Helvetica,b,166,182,242,193,206,4,0,1,i_1019.jpg 
Characteristics,25,HelveticaCentury,b,574,198,796,224,204,5,0,2,i_1019.jpg 
Extracellular,25,HelveticaCentury,b,619,242,787,265,181,7,0,3,i_1019.jpg 
ligand,25,HelveticaCentury,b,798,242,876,271,164,8,0,3,i_1019.jpg 
binding,25,HelveticaCentury,b,619,275,719,304,212,9,0,4,i_1019.jpg 
domain,25,HelveticaCentury,b,729,275,830,298,211,10,0,4,i_1019.jpg 
Hydrophobic,25,HelveticaCentury,b,619,316,793,345,197,12,0,5,i_1019.jpg 
transmembrane,25,HelveticaCentury,b,617,348,836,371,156,13,0,6,i_1019.jpg 
region,25,HelveticaCentury,b,848,349,931,377,210,14,0,6,i_1019.jpg 
Intracellular,25,HelveticaCentury,b,619,389,782,412,178,16,0,7,i_1019.jpg 
interacting,25,HelveticaCentury,b,792,390,937,418,211,17,0,7,i_1019.jpg 
domain,25,HelveticaCentury,b,618,422,719,445,192,18,0,8,i_1019.jpg 
Function,25,HelveticaCentury,b,575,465,704,490,202,19,0,9,i_1019.jpg 
Receive,25,HelveticaCentury,b,619,510,721,532,212,21,0,10,i_1019.jpg 
and,25,HelveticaCentury,b,732,509,780,532,213,22,0,10,i_1019.jpg 
respond,25,HelveticaCentury,b,792,509,901,538,210,23,0,10,i_1019.jpg 
to,25,HelveticaCentury,b,912,512,938,532,212,24,0,10,i_1019.jpg 
chemical,25,HelveticaCentury,b,618,541,736,564,207,25,0,11,i_1019.jpg 
messages,25,HelveticaCentury,b,749,548,878,570,212,26,0,11,i_1019.jpg 
Play,25,HelveticaCentury,b,619,582,672,611,211,28,0,12,i_1019.jpg 
an,25,HelveticaCentury,b,682,589,712,605,214,29,0,12,i_1019.jpg 
important,25,HelveticaCentury,b,725,583,860,611,204,30,0,12,i_1019.jpg 
role,25,HelveticaCentury,b,871,582,921,605,212,31,0,12,i_1019.jpg 
in,25,HelveticaCentury,b,933,583,954,605,208,32,0,12,i_1019.jpg 
vesicular,25,HelveticaCentury,b,617,616,737,638,210,33,0,13,i_1019.jpg 
transport,25,HelveticaCentury,b,746,618,873,644,213,34,0,13,i_1019.jpg 
domain,12,Helvetica,r,263,245,308,255,131,37,2,15,i_1019.jpg 
transmembrane,12,Times,r,220,279,317,289,43,39,3,16,i_1019.jpg 
by,7,Helvetica,r,226,722,235,730,190,42,4,17,i_1019.jpg 
Adhesion,47,HelveticaCentury,r,257,71,488,115,212,0,0,0,i_1064.jpg 
molecules,47,HelveticaCentury,r,512,71,761,115,212,1,0,0,i_1064.jpg 
CELLMATRIX,12,Helvetica,r,60,222,156,233,201,3,0,1,i_1064.jpg 
ADHESION,12,Helvetica,r,161,222,238,233,193,4,0,1,i_1064.jpg 
MOLECULE,12,Helvetica,r,244,222,325,233,205,5,0,1,i_1064.jpg 
INTEGRIN,12,Helvetica,r,331,222,411,236,49,6,0,1,i_1064.jpg 
Structural,26,HelveticaCentury,b,524,202,661,226,211,8,0,1,i_1064.jpg 
protein,26,HelveticaCentury,b,674,203,775,232,206,9,0,1,i_1064.jpg 
Allows,22,HelveticaCentury,b,568,243,648,264,207,11,0,2,i_1064.jpg 
the,22,HelveticaCentury,b,657,243,697,264,211,12,0,2,i_1064.jpg 
cell,22,HelveticaCentury,b,708,243,747,264,198,13,0,2,i_1064.jpg 
to,22,HelveticaCentury,b,757,246,781,264,213,14,0,2,i_1064.jpg 
form,22,HelveticaCentury,b,791,243,848,264,212,15,0,2,i_1064.jpg 
physical,22,HelveticaCentury,b,569,273,665,300,205,17,0,3,i_1064.jpg 
contact,22,HelveticaCentury,b,676,276,767,294,211,18,0,3,i_1064.jpg 
with,22,HelveticaCentury,b,776,273,829,294,203,19,0,3,i_1064.jpg 
its,22,HelveticaCentury,b,840,274,866,294,201,20,0,3,i_1064.jpg 
environment,22,HelveticaCentury,b,569,304,728,324,206,21,0,4,i_1064.jpg 
Allow,22,HelveticaCentury,b,568,340,637,361,211,23,0,5,i_1064.jpg 
it,22,HelveticaCentury,b,647,341,662,361,212,24,0,5,i_1064.jpg 
to,22,HelveticaCentury,b,670,343,695,361,211,25,0,5,i_1064.jpg 
understand,22,HelveticaCentury,b,706,340,845,361,212,26,0,5,i_1064.jpg 
its,22,HelveticaCentury,b,856,340,890,361,131,27,0,5,i_1064.jpg 
environment,22,HelveticaCentury,b,569,371,728,391,207,28,0,6,i_1064.jpg 
so,22,HelveticaCentury,b,738,377,764,391,213,29,0,6,i_1064.jpg 
that,22,HelveticaCentury,b,773,370,823,391,214,30,0,6,i_1064.jpg 
it,22,HelveticaCentury,b,833,371,848,391,201,31,0,6,i_1064.jpg 
may,22,HelveticaCentury,b,858,377,909,397,212,32,0,6,i_1064.jpg 
adapt,22,HelveticaCentury,b,569,400,639,427,213,33,0,7,i_1064.jpg 
appropriately,22,HelveticaCentury,b,648,400,816,427,211,34,0,7,i_1064.jpg 
May,22,HelveticaCentury,b,525,440,585,468,211,36,0,8,i_1064.jpg 
be,26,HelveticaCentury,b,596,438,628,462,212,37,0,8,i_1064.jpg 
cellmatrix,26,HelveticaCentury,b,639,438,789,462,194,38,0,8,i_1064.jpg 
adhesion,26,HelveticaCentury,b,800,438,927,462,190,39,0,8,i_1064.jpg 
or,26,HelveticaCentury,b,524,479,553,496,213,40,0,9,i_1064.jpg 
cellcell,26,HelveticaCentury,b,563,472,668,496,205,41,0,9,i_1064.jpg 
adhesion,26,HelveticaCentury,b,680,472,816,496,191,42,0,9,i_1064.jpg 
Some,26,HelveticaCentury,b,524,516,602,539,213,44,0,10,i_1064.jpg 
may,26,HelveticaCentury,b,614,522,671,545,213,45,0,10,i_1064.jpg 
be,26,HelveticaCentury,b,683,515,715,539,212,46,0,10,i_1064.jpg 
GPI,26,HelveticaCentury,b,726,516,771,539,31,47,0,10,i_1064.jpg 
linked,26,HelveticaCentury,b,784,515,865,539,211,48,0,10,i_1064.jpg 
anchored,26,HelveticaCentury,b,525,548,667,579,207,49,0,11,i_1064.jpg 
to,26,HelveticaCentury,b,678,552,706,573,212,50,0,11,i_1064.jpg 
phospholipid,26,HelveticaCentury,b,743,548,936,579,150,52,0,11,i_1064.jpg 
and,26,HelveticaCentury,b,524,583,574,607,214,53,0,12,i_1064.jpg 
lack,26,HelveticaCentury,b,587,583,640,607,213,54,0,12,i_1064.jpg 
transmembrane,26,HelveticaCentury,b,675,583,903,607,201,56,0,12,i_1064.jpg 
domain,26,HelveticaCentury,b,524,617,629,641,206,57,0,13,i_1064.jpg 
Matrixbinding,12,Helvetica,r,217,260,311,275,155,58,1,14,i_1064.jpg 
domain,12,Helvetica,r,316,261,364,271,185,59,1,14,i_1064.jpg 
The,12,Times,r,281,522,306,534,172,60,2,15,i_1064.jpg 
cytoplasinic,12,Times,r,310,522,390,538,40,61,2,15,i_1064.jpg 
domains,12,Times,r,281,540,339,552,177,62,2,16,i_1064.jpg 
are,12,Times,r,343,544,363,552,194,63,2,16,i_1064.jpg 
linked,12,Times,r,368,540,408,552,180,64,2,16,i_1064.jpg 
to,12,Times,r,282,560,294,570,204,65,2,17,i_1064.jpg 
Intracellular,12,Times,r,299,559,379,570,49,66,2,17,i_1064.jpg 
aol,7,Helvetica,r,179,677,195,683,56,69,3,18,i_1064.jpg 
Transporter,47,HelveticaCentury,b,227,74,520,126,212,0,0,0,i_1183.jpg 
molecules,47,HelveticaCentury,b,540,71,790,115,212,1,0,0,i_1183.jpg 
Move,19,Helvetica,b,560,185,622,203,210,3,0,1,i_1183.jpg 
molecules,19,Helvetica,b,632,184,746,203,206,4,0,1,i_1183.jpg 
across,19,Helvetica,b,755,190,825,203,210,5,0,1,i_1183.jpg 
membranes,19,Helvetica,b,834,184,969,203,210,6,0,1,i_1183.jpg 
Two,19,Helvetica,b,559,219,604,237,211,8,0,2,i_1183.jpg 
general,19,Helvetica,b,613,218,696,242,211,9,0,2,i_1183.jpg 
categories,19,Helvetica,b,705,220,821,242,211,10,0,2,i_1183.jpg 
re,9,Times,r,81,419,95,425,42,12,1,3,i_1183.jpg 
lriim,9,Times,r,37,430,57,437,34,15,1,4,i_1183.jpg 
muibpk,9,Times,r,61,429,99,440,38,16,1,4,i_1183.jpg 
or,9,Times,r,77,444,87,449,134,18,1,5,i_1183.jpg 
rnLttlmrrk,7,Times,r,37,454,85,462,22,20,1,6,i_1183.jpg 
Channel,19,Helvetica,b,604,251,687,269,210,23,3,8,i_1183.jpg 
proteins,19,Helvetica,b,696,252,781,274,206,24,3,8,i_1183.jpg 
create,19,Helvetica,b,807,254,870,269,210,26,3,8,i_1183.jpg 
water,19,Helvetica,b,878,254,937,269,212,27,3,8,i_1183.jpg 
filled,19,Helvetica,b,603,275,653,293,189,28,3,9,i_1183.jpg 
passages,19,Helvetica,b,662,281,752,298,210,29,3,9,i_1183.jpg 
between,19,Helvetica,b,760,275,848,293,211,30,3,9,i_1183.jpg 
the,19,Helvetica,b,856,275,889,293,211,31,3,9,i_1183.jpg 
ECF,19,Helvetica,b,898,277,933,293,198,32,3,9,i_1183.jpg 
and,19,Helvetica,b,941,275,977,293,212,33,3,9,i_1183.jpg 
ICF,19,Helvetica,b,605,302,637,318,104,34,3,10,i_1183.jpg 
Allow,19,Helvetica,b,645,300,702,318,210,35,3,10,i_1183.jpg 
rapid,19,Helvetica,b,710,300,760,323,210,36,3,10,i_1183.jpg 
transport,19,Helvetica,b,768,303,863,323,212,37,3,10,i_1183.jpg 
across,19,Helvetica,b,871,306,934,318,212,38,3,10,i_1183.jpg 
the,19,Helvetica,b,941,300,974,318,213,39,3,10,i_1183.jpg 
membrane,19,Helvetica,b,605,324,716,342,205,40,4,11,i_1183.jpg 
Pores,15,Helvetica,b,649,356,695,369,203,41,5,12,i_1183.jpg 
Channels,15,Helvetica,b,648,380,727,394,202,42,6,13,i_1183.jpg 
Carrier,19,Helvetica,b,604,407,675,424,210,44,7,14,i_1183.jpg 
proteins,19,Helvetica,b,682,407,767,429,209,45,7,14,i_1183.jpg 
bind,19,Helvetica,b,794,406,837,424,209,47,7,14,i_1183.jpg 
to,19,Helvetica,b,845,409,865,424,211,48,7,14,i_1183.jpg 
substrates,19,Helvetica,b,873,406,977,424,211,49,7,14,i_1183.jpg 
and,19,Helvetica,b,604,430,640,448,212,50,7,15,i_1183.jpg 
carry,19,Helvetica,b,649,436,700,453,210,51,7,15,i_1183.jpg 
them,19,Helvetica,b,706,430,760,448,211,52,7,15,i_1183.jpg 
from,19,Helvetica,b,767,430,816,448,212,53,7,15,i_1183.jpg 
one,19,Helvetica,b,824,436,861,448,212,54,7,15,i_1183.jpg 
side,19,Helvetica,b,869,430,909,448,213,55,7,15,i_1183.jpg 
of,19,Helvetica,b,917,430,938,448,212,56,7,15,i_1183.jpg 
the,19,Helvetica,b,944,430,977,448,212,57,7,15,i_1183.jpg 
membrane,19,Helvetica,b,605,455,715,473,212,58,7,16,i_1183.jpg 
to,19,Helvetica,b,723,458,743,473,213,59,7,16,i_1183.jpg 
the,19,Helvetica,b,750,455,783,473,213,60,7,16,i_1183.jpg 
next,19,Helvetica,b,792,458,841,473,211,61,7,16,i_1183.jpg 
No,19,Helvetica,b,850,457,877,473,212,62,7,16,i_1183.jpg 
direct,19,Helvetica,b,885,455,943,473,212,63,7,16,i_1183.jpg 
connection,19,Helvetica,b,604,481,717,497,200,64,7,17,i_1183.jpg 
between,19,Helvetica,b,726,479,815,497,211,65,7,17,i_1183.jpg 
ECF,19,Helvetica,b,824,481,858,497,194,66,7,17,i_1183.jpg 
and,19,Helvetica,b,866,479,903,497,213,67,7,17,i_1183.jpg 
CF,19,Helvetica,b,918,481,944,497,201,68,7,17,i_1183.jpg 
Can,19,Helvetica,b,604,506,640,522,212,69,7,18,i_1183.jpg 
move,19,Helvetica,b,650,510,704,522,212,70,7,18,i_1183.jpg 
larger,19,Helvetica,b,714,504,771,527,195,71,7,18,i_1183.jpg 
molecules,19,Helvetica,b,779,504,881,522,211,72,7,18,i_1183.jpg 
Carriers,15,Helvetica,b,648,534,715,548,195,73,7,19,i_1183.jpg 
facilitate,16,Helvetica,r,736,534,809,548,207,75,7,19,i_1183.jpg 
the,16,Helvetica,r,816,534,843,548,211,76,7,19,i_1183.jpg 
movement,16,Helvetica,r,850,535,942,548,210,77,7,19,i_1183.jpg 
of,16,Helvetica,r,948,534,966,548,211,78,7,19,i_1183.jpg 
molecule,16,Helvetica,r,649,555,726,569,206,80,7,20,i_1183.jpg 
across,16,Helvetica,r,733,559,785,569,206,81,7,20,i_1183.jpg 
the,16,Helvetica,r,791,555,818,569,212,82,7,20,i_1183.jpg 
membrane,16,Helvetica,r,826,555,918,569,211,83,7,20,i_1183.jpg 
down,16,Helvetica,r,925,555,971,569,210,84,7,20,i_1183.jpg 
its,16,Helvetica,r,649,575,667,589,200,85,7,21,i_1183.jpg 
concentration,16,Helvetica,r,673,575,791,589,210,86,7,21,i_1183.jpg 
gradient,16,Helvetica,r,798,575,869,593,210,87,7,21,i_1183.jpg 
OR,16,Helvetica,r,875,576,899,589,210,88,7,21,i_1183.jpg 
couple,16,Helvetica,r,905,575,961,593,210,89,7,21,i_1183.jpg 
the,16,Helvetica,r,648,595,675,609,212,90,7,22,i_1183.jpg 
transport,16,Helvetica,r,681,596,761,613,210,91,7,22,i_1183.jpg 
of,16,Helvetica,r,767,595,784,609,210,92,7,22,i_1183.jpg 
molecule,16,Helvetica,r,805,595,882,609,185,94,7,22,i_1183.jpg 
with,16,Helvetica,r,889,595,925,609,206,95,7,22,i_1183.jpg 
the,16,Helvetica,r,932,595,959,609,211,96,7,22,i_1183.jpg 
movement,16,Helvetica,r,649,617,741,630,211,97,7,23,i_1183.jpg 
of,16,Helvetica,r,747,616,764,630,210,98,7,23,i_1183.jpg 
another,16,Helvetica,r,770,616,837,630,212,99,7,23,i_1183.jpg 
solute,16,Helvetica,r,843,616,894,630,210,100,7,23,i_1183.jpg 
Pumps,15,Helvetica,b,649,642,706,659,204,101,7,24,i_1183.jpg 
Use,16,Helvetica,r,729,642,759,655,210,103,7,24,i_1183.jpg 
the,16,Helvetica,r,765,641,792,655,212,104,7,24,i_1183.jpg 
energy,16,Helvetica,r,799,645,857,659,209,105,7,24,i_1183.jpg 
from,16,Helvetica,r,863,641,902,655,211,106,7,24,i_1183.jpg 
the,16,Helvetica,r,909,641,937,655,213,107,7,24,i_1183.jpg 
hydrolysis,16,Helvetica,r,649,662,732,680,207,108,7,25,i_1183.jpg 
of,16,Helvetica,r,738,662,756,676,213,109,7,25,i_1183.jpg 
ATP,16,Helvetica,r,760,663,791,676,195,110,7,25,i_1183.jpg 
to,16,Helvetica,r,797,663,814,676,213,111,7,25,i_1183.jpg 
move,16,Helvetica,r,821,666,867,676,211,112,7,25,i_1183.jpg 
solutes,16,Helvetica,r,873,662,933,676,178,113,7,25,i_1183.jpg 
intoout,16,Helvetica,r,649,681,718,699,189,114,7,26,i_1183.jpg 
of,16,Helvetica,r,724,682,741,696,210,115,7,26,i_1183.jpg 
the,16,Helvetica,r,746,682,774,696,212,116,7,26,i_1183.jpg 
cell,16,Helvetica,r,781,682,808,696,205,117,7,26,i_1183.jpg 
against,16,Helvetica,r,815,682,874,700,210,118,7,26,i_1183.jpg 
their,16,Helvetica,r,880,682,920,696,207,119,7,26,i_1183.jpg 
concentration,16,Helvetica,r,648,702,766,716,211,120,7,27,i_1183.jpg 
gradient,16,Helvetica,r,773,702,843,720,209,121,7,27,i_1183.jpg 
ihtough,9,Helvetica,b,296,253,332,264,39,124,8,28,i_1183.jpg 
tw,7,Helvetica,b,336,254,348,261,27,125,8,28,i_1183.jpg 
pcwr,9,Times,r,247,268,267,277,42,126,8,29,i_1183.jpg 
thai,9,Times,r,271,266,287,274,53,127,8,29,i_1183.jpg 
urrounded,9,Times,r,300,265,353,274,27,129,8,29,i_1183.jpg 
by,9,Helvetica,b,247,278,258,288,204,131,8,30,i_1183.jpg 
tbr,9,Helvetica,b,261,278,275,286,42,132,8,30,i_1183.jpg 
Fir,9,Helvetica,b,91,490,104,498,35,134,9,31,i_1183.jpg 
ubuitlt,7,Times,r,159,502,191,510,31,137,9,32,i_1183.jpg 
Other,42,HelveticaCentury,r,87,74,217,114,212,0,0,0,i_1274.jpg 
membrane,42,HelveticaCentury,r,235,74,481,114,212,1,0,0,i_1274.jpg 
molecule,42,HelveticaCentury,r,500,74,705,114,212,2,0,0,i_1274.jpg 
functions,42,HelveticaCentury,r,721,73,932,114,207,3,0,0,i_1274.jpg 
PROTEIN,10,Helvetica,r,56,181,105,190,170,6,0,1,i_1274.jpg 
ACTiNG,10,Helvetica,r,110,181,151,190,81,7,0,1,i_1274.jpg 
VIA,10,Helvetica,r,155,181,173,190,175,8,0,1,i_1274.jpg 
PHOSPHOLJPASE,10,Helvetica,r,188,181,283,190,46,10,0,1,i_1274.jpg 
JWVI,5,Helvetica,r,265,608,299,619,33,11,1,2,i_1274.jpg 
Intracellular,21,HelveticaCentury,r,494,205,642,226,166,24,4,8,i_1274.jpg 
signaling,21,HelveticaCentury,r,651,205,759,232,203,25,4,8,i_1274.jpg 
Usually,21,HelveticaCentury,r,539,242,619,266,206,27,4,9,i_1274.jpg 
associated,21,HelveticaCentury,r,628,242,745,261,206,28,4,9,i_1274.jpg 
with,21,HelveticaCentury,r,755,242,803,261,210,29,4,9,i_1274.jpg 
inner,21,HelveticaCentury,r,813,244,871,262,208,30,4,9,i_1274.jpg 
leaflet,21,HelveticaCentury,r,880,242,950,261,211,31,4,9,i_1274.jpg 
via,21,HelveticaCentury,r,537,271,567,288,209,32,4,10,i_1274.jpg 
prenyl,21,HelveticaCentury,r,598,269,666,293,188,34,4,10,i_1274.jpg 
or,21,HelveticaCentury,r,675,275,698,288,210,35,4,10,i_1274.jpg 
fatty,21,HelveticaCentury,r,706,269,758,293,211,36,4,10,i_1274.jpg 
acid,21,HelveticaCentury,r,766,269,810,288,210,37,4,10,i_1274.jpg 
group,21,HelveticaCentury,r,819,275,884,293,212,38,4,10,i_1274.jpg 
Help,21,HelveticaCentury,r,538,303,588,327,210,40,4,11,i_1274.jpg 
to,21,HelveticaCentury,r,596,306,619,322,212,41,4,11,i_1274.jpg 
relay,21,HelveticaCentury,r,629,303,682,327,212,42,4,11,i_1274.jpg 
signals,21,HelveticaCentury,r,690,303,765,327,196,43,4,11,i_1274.jpg 
received,21,HelveticaCentury,r,775,303,868,322,204,44,4,11,i_1274.jpg 
at,21,HelveticaCentury,r,878,306,899,322,213,45,4,11,i_1274.jpg 
the,21,HelveticaCentury,r,907,303,943,322,213,46,4,11,i_1274.jpg 
cell,21,HelveticaCentury,r,538,331,573,350,210,47,4,12,i_1274.jpg 
surface,21,HelveticaCentury,r,583,331,664,350,210,48,4,12,i_1274.jpg 
Examples,21,HelveticaCentury,r,539,365,651,389,203,50,4,13,i_1274.jpg 
proteins,21,HelveticaCentury,r,685,367,783,389,185,52,4,13,i_1274.jpg 
kinases,21,HelveticaCentury,r,794,365,875,384,177,53,4,13,i_1274.jpg 
Enzymes,21,HelveticaCentury,r,494,400,601,426,210,55,4,14,i_1274.jpg 
Catalyze,21,HelveticaCentury,r,537,436,630,460,210,57,4,15,i_1274.jpg 
reactions,21,HelveticaCentury,r,639,438,743,455,210,58,4,15,i_1274.jpg 
on,21,HelveticaCentury,r,752,442,778,455,211,59,4,15,i_1274.jpg 
the,21,HelveticaCentury,r,787,437,823,455,212,60,4,15,i_1274.jpg 
inner,21,HelveticaCentury,r,834,438,891,455,196,61,4,15,i_1274.jpg 
side,21,HelveticaCentury,r,900,436,943,455,206,62,4,15,i_1274.jpg 
of,21,HelveticaCentury,r,537,463,559,482,212,63,4,16,i_1274.jpg 
the,21,HelveticaCentury,r,567,463,603,482,213,64,4,16,i_1274.jpg 
plasma,21,HelveticaCentury,r,613,463,691,487,210,65,4,16,i_1274.jpg 
membrane,21,HelveticaCentury,r,702,463,825,482,211,66,4,16,i_1274.jpg 
Form,21,HelveticaCentury,r,494,499,555,519,211,68,4,17,i_1274.jpg 
submembranous,21,HelveticaCentury,r,566,498,776,519,204,69,4,17,i_1274.jpg 
cytoskeleton,21,HelveticaCentury,r,786,498,943,525,168,70,4,17,i_1274.jpg 
Includes,21,HelveticaCentury,r,538,535,631,554,53,72,4,18,i_1274.jpg 
both,21,HelveticaCentury,r,640,535,690,554,212,73,4,18,i_1274.jpg 
integral,21,HelveticaCentury,r,701,535,784,559,212,74,4,18,i_1274.jpg 
and,21,HelveticaCentury,r,794,535,834,554,213,75,4,18,i_1274.jpg 
peripheral,21,HelveticaCentury,r,844,535,959,559,212,76,4,18,i_1274.jpg 
proteins,21,HelveticaCentury,r,538,564,630,586,207,77,4,19,i_1274.jpg 
Helps,21,HelveticaCentury,r,539,596,599,620,212,79,4,20,i_1274.jpg 
to,21,HelveticaCentury,r,608,599,630,615,213,80,4,20,i_1274.jpg 
organize,21,HelveticaCentury,r,639,598,733,620,208,81,4,20,i_1274.jpg 
the,21,HelveticaCentury,r,742,596,778,615,212,82,4,20,i_1274.jpg 
plasma,21,HelveticaCentury,r,788,596,866,620,213,83,4,20,i_1274.jpg 
membrane,21,HelveticaCentury,r,538,623,661,642,212,84,4,21,i_1274.jpg 
into,21,HelveticaCentury,r,671,625,713,642,210,85,4,21,i_1274.jpg 
morphologically,21,HelveticaCentury,r,723,623,905,647,154,86,4,21,i_1274.jpg 
and,21,HelveticaCentury,r,913,623,953,642,212,87,4,21,i_1274.jpg 
functional,21,HelveticaCentury,r,537,650,651,669,200,88,4,22,i_1274.jpg 
different,21,HelveticaCentury,r,661,650,758,670,202,89,4,22,i_1274.jpg 
domains,21,HelveticaCentury,r,767,650,869,669,196,90,4,22,i_1274.jpg 
Membrane,47,HelveticaCentury,r,187,71,460,115,212,0,0,0,i_1349.jpg 
carbohydrates,47,HelveticaCentury,r,479,71,835,126,212,1,0,0,i_1349.jpg 
Nonpolar,10,Helvetica,b,190,411,236,423,196,2,1,1,i_1349.jpg 
tails,10,Helvetica,b,239,411,260,420,139,3,1,1,i_1349.jpg 
of,10,Helvetica,b,190,424,199,433,159,4,1,2,i_1349.jpg 
phosphoilpid,11,Helvetica,r,203,424,269,436,44,5,1,2,i_1349.jpg 
molecules,10,Helvetica,b,190,437,241,446,151,7,1,3,i_1349.jpg 
Sugar,22,HelveticaCentury,b,100,511,168,537,211,9,2,4,i_1349.jpg 
chains,22,HelveticaCentury,b,177,510,255,531,210,10,2,4,i_1349.jpg 
attached,22,HelveticaCentury,b,265,510,372,531,211,11,2,4,i_1349.jpg 
to,22,HelveticaCentury,b,382,513,406,531,211,12,2,4,i_1349.jpg 
or,22,HelveticaCentury,b,100,547,125,561,214,13,2,5,i_1349.jpg 
lipid,22,HelveticaCentury,b,157,540,207,567,202,15,2,5,i_1349.jpg 
glycolipid,22,HelveticaCentury,b,218,540,352,567,181,16,2,5,i_1349.jpg 
either,22,HelveticaCentury,b,416,510,490,531,210,17,3,6,i_1349.jpg 
membrane,22,HelveticaCentury,b,522,510,657,531,212,19,3,6,i_1349.jpg 
protein,22,HelveticaCentury,b,668,511,755,537,208,20,3,6,i_1349.jpg 
glycoprotein,22,HelveticaCentury,b,767,510,938,537,157,21,3,6,i_1349.jpg 
Found,22,HelveticaCentury,b,101,578,176,599,212,23,4,7,i_1349.jpg 
only,22,HelveticaCentury,b,186,578,238,605,211,24,4,7,i_1349.jpg 
on,22,HelveticaCentury,b,248,585,277,599,213,25,4,7,i_1349.jpg 
the,22,HelveticaCentury,b,287,578,327,599,211,26,4,7,i_1349.jpg 
external,22,HelveticaCentury,b,337,578,437,599,210,27,4,7,i_1349.jpg 
surface,22,HelveticaCentury,b,447,578,536,599,212,28,4,7,i_1349.jpg 
of,22,HelveticaCentury,b,546,578,571,599,214,29,4,7,i_1349.jpg 
cell,22,HelveticaCentury,b,601,578,641,599,209,31,4,7,i_1349.jpg 
Serve,22,HelveticaCentury,b,100,616,167,636,211,33,4,8,i_1349.jpg 
as,22,HelveticaCentury,b,178,622,202,636,211,34,4,8,i_1349.jpg 
highly,22,HelveticaCentury,b,212,616,285,642,211,35,4,8,i_1349.jpg 
specific,22,HelveticaCentury,b,295,616,386,642,206,36,4,8,i_1349.jpg 
biological,22,HelveticaCentury,b,396,616,512,642,209,37,4,8,i_1349.jpg 
markers,22,HelveticaCentury,b,523,616,622,636,212,38,4,8,i_1349.jpg 
that,22,HelveticaCentury,b,631,616,681,636,213,39,4,8,i_1349.jpg 
help,22,HelveticaCentury,b,691,616,743,642,213,40,4,8,i_1349.jpg 
cells,22,HelveticaCentury,b,753,616,805,636,212,41,4,8,i_1349.jpg 
identify,22,HelveticaCentury,b,816,616,909,642,211,42,4,8,i_1349.jpg 
other,22,HelveticaCentury,b,100,645,168,666,213,43,4,9,i_1349.jpg 
cells,22,HelveticaCentury,b,177,645,229,666,211,44,4,9,i_1349.jpg 
The,22,HelveticaCentury,b,99,682,144,703,212,46,4,10,i_1349.jpg 
glycocalyx,23,HelveticaCentury,b,154,682,284,709,93,47,4,10,i_1349.jpg 
is,22,HelveticaCentury,b,293,683,309,703,207,48,4,10,i_1349.jpg 
protective,22,HelveticaCentury,b,342,683,467,709,211,50,4,10,i_1349.jpg 
layer,22,HelveticaCentury,b,478,682,536,709,213,51,4,10,i_1349.jpg 
of,22,HelveticaCentury,b,545,682,570,703,214,52,4,10,i_1349.jpg 
membrane,22,HelveticaCentury,b,580,682,714,703,213,53,4,10,i_1349.jpg 
bound,22,HelveticaCentury,b,725,682,802,703,212,54,4,10,i_1349.jpg 
sugars,22,HelveticaCentury,b,813,689,890,709,211,55,4,10,i_1349.jpg 
Exfracliulsr,10,Times,i,289,155,353,164,29,56,5,11,i_1349.jpg 
fluid,10,Times,i,356,155,378,164,143,57,5,11,i_1349.jpg 
Bimolecular,11,Helvetica,r,190,338,249,347,29,60,6,13,i_1349.jpg 
lipid,10,Helvetica,b,190,352,210,362,146,61,6,14,i_1349.jpg 
layer,10,Helvetica,b,215,352,239,362,198,62,6,14,i_1349.jpg 
containing,10,Helvetica,b,190,364,242,375,87,63,6,15,i_1349.jpg 
proteins,10,Times,r,190,377,231,389,137,64,6,16,i_1349.jpg 
Peripheral,10,Helvetica,b,346,416,397,428,143,65,7,17,i_1349.jpg 
protein,10,Helvetica,b,346,430,381,440,134,66,7,18,i_1349.jpg 
proteins,10,Helvetica,b,519,429,560,440,86,68,8,20,i_1349.jpg 
cytoskeleton,10,Helvetica,b,577,430,642,440,83,69,8,20,i_1349.jpg 
