Word,Fontsize,FontFamily,FontFaceStyle,Left,Top,Right,Bottom,RecognitionConfidence,Id,RegionId,LineId,imageFile
there,29,HelveticaCentury,r,263,312,345,339,211,22,2,4,i_0629.jpg 
are,29,HelveticaCentury,r,356,320,404,339,211,23,2,4,i_0629.jpg 
All,29,HelveticaCentury,r,73,392,111,419,208,25,2,5,i_0629.jpg 
of,29,HelveticaCentury,r,122,392,153,419,212,26,2,5,i_0629.jpg 
it,29,HelveticaCentury,r,162,393,182,419,206,27,2,5,i_0629.jpg 
there,29,HelveticaCentury,r,211,392,293,420,213,29,2,5,i_0629.jpg 
are,29,HelveticaCentury,r,304,400,352,419,213,30,2,5,i_0629.jpg 
sedimeil,29,HelveticaCentury,r,363,386,516,425,53,31,2,5,i_0629.jpg 
Show,11,Helvetica,b,694,644,726,654,209,36,3,10,i_0629.jpg 
percentages,11,Helvetica,b,730,645,804,657,204,37,3,10,i_0629.jpg 
Hide,11,Helvetica,b,826,644,853,654,180,38,3,10,i_0629.jpg 
Graph,11,Helvetica,b,857,644,893,656,200,39,3,10,i_0629.jpg 
Condense,11,Helvetica,b,914,644,974,654,209,40,3,10,i_0629.jpg 
Text,11,Helvetica,r,977,645,1003,654,210,41,3,10,i_0629.jpg 
Resume,11,Helvetica,b,695,732,741,741,208,47,7,14,i_0629.jpg 
ShowHide,11,Helvetica,b,887,681,942,692,183,48,8,15,i_0629.jpg 
Student,10,Helvetica,r,944,681,984,690,163,49,8,15,i_0629.jpg 
Respori,10,Helvetica,r,987,682,1023,692,45,50,8,15,i_0629.jpg 
ENDESC,11,Times,r,54,20,111,32,31,1,0,0,i_0658.jpg 
of,29,HelveticaCentury,r,176,20,207,47,210,3,0,1,i_0658.jpg 
the,29,HelveticaCentury,r,214,20,265,47,211,4,0,1,i_0658.jpg 
rock,29,HelveticaCentury,r,277,20,343,47,211,5,0,1,i_0658.jpg 
cycle,29,HelveticaCentury,r,354,20,432,55,198,6,0,1,i_0658.jpg 
is,29,HelveticaCentury,r,444,21,466,47,212,7,0,1,i_0658.jpg 
recorded,29,HelveticaCentury,r,478,20,616,47,212,8,0,1,i_0658.jpg 
in,29,HelveticaCentury,r,629,21,654,47,212,9,0,1,i_0658.jpg 
Texas,29,HelveticaCentury,r,666,22,752,47,206,10,0,1,i_0658.jpg 
Answered,20,HelveticaCentury,r,783,79,887,98,210,12,1,2,i_0658.jpg 
Correctly,20,HelveticaCentury,r,896,79,993,103,210,13,1,2,i_0658.jpg 
Noneofittherearesedir,29,HelveticaCentury,r,76,152,486,179,163,15,2,3,i_0658.jpg 
Someofittherearesedii,29,HelveticaCentury,r,74,232,486,259,42,17,2,4,i_0658.jpg 
Some,29,HelveticaCentury,r,74,314,163,339,212,19,2,5,i_0658.jpg 
of,29,HelveticaCentury,r,174,312,205,339,212,20,2,5,i_0658.jpg 
it,29,HelveticaCentury,r,214,313,233,339,208,21,2,5,i_0658.jpg 
there,29,HelveticaCentury,r,263,312,345,339,212,23,2,5,i_0658.jpg 
are,29,HelveticaCentury,r,356,320,404,339,212,24,2,5,i_0658.jpg 
All,29,HelveticaCentury,r,73,392,111,419,210,26,2,6,i_0658.jpg 
of,29,HelveticaCentury,r,122,392,153,419,212,27,2,6,i_0658.jpg 
it,29,HelveticaCentury,r,163,393,182,419,209,28,2,6,i_0658.jpg 
there,29,HelveticaCentury,r,211,392,293,419,212,30,2,6,i_0658.jpg 
are,29,HelveticaCentury,r,305,400,352,419,213,31,2,6,i_0658.jpg 
Show,11,Helvetica,b,694,644,726,654,210,37,4,11,i_0658.jpg 
percentages,11,Helvetica,b,730,645,805,657,206,38,4,11,i_0658.jpg 
Hide,11,Helvetica,b,826,644,853,654,207,39,5,12,i_0658.jpg 
Graph,11,Helvetica,b,857,644,893,657,209,40,5,12,i_0658.jpg 
Condense,11,Helvetica,b,914,644,974,654,209,41,6,13,i_0658.jpg 
Text,11,Helvetica,r,978,645,1003,654,211,42,6,13,i_0658.jpg 
Resume,11,Helvetica,b,695,732,741,741,208,45,9,16,i_0658.jpg 
Correct,11,Helvetica,b,826,729,870,738,203,46,10,17,i_0658.jpg 
ENDESC,10,Times,r,54,20,111,32,40,1,0,0,i_0659.jpg 
of,23,HelveticaCentury,r,176,20,207,47,210,3,0,1,i_0659.jpg 
the,23,HelveticaCentury,r,214,20,265,47,211,4,0,1,i_0659.jpg 
rock,23,HelveticaCentury,r,277,20,343,47,211,5,0,1,i_0659.jpg 
cycle,23,HelveticaCentury,r,354,20,432,55,188,6,0,1,i_0659.jpg 
is,23,HelveticaCentury,r,444,21,466,47,212,7,0,1,i_0659.jpg 
recorded,23,HelveticaCentury,r,478,20,616,47,212,8,0,1,i_0659.jpg 
in,23,HelveticaCentury,r,629,21,654,47,211,9,0,1,i_0659.jpg 
Texas,23,HelveticaCentury,r,666,22,752,47,206,10,0,1,i_0659.jpg 
Answered,13,Helvetica,r,783,79,887,98,210,12,1,2,i_0659.jpg 
Correctly,13,Helvetica,r,896,79,993,103,204,13,1,2,i_0659.jpg 
Noneofittherearesedir,23,HelveticaCentury,r,76,152,486,179,120,15,2,3,i_0659.jpg 
Someofitthere,23,HelveticaCentury,r,74,312,345,339,177,18,4,5,i_0659.jpg 
Show,11,Helvetica,r,694,592,726,602,202,23,6,8,i_0659.jpg 
percentages,11,Helvetica,r,731,593,804,605,203,24,6,8,i_0659.jpg 
Hide,11,Helvetica,r,826,592,853,602,185,25,7,9,i_0659.jpg 
Graph,11,Helvetica,r,857,592,893,605,195,26,7,9,i_0659.jpg 
Condense,11,Helvetica,r,914,592,974,602,204,27,8,10,i_0659.jpg 
Text,10,Helvetica,r,978,593,1002,602,201,28,8,10,i_0659.jpg 
Start,10,Helvetica,b,435,319,588,368,206,33,10,14,i_0659.jpg 
ANSWERING,13,Helvetica,r,444,396,578,413,205,35,10,15,i_0659.jpg 
All,23,HelveticaCentury,r,73,392,111,419,209,37,11,16,i_0659.jpg 
of,23,HelveticaCentury,r,122,392,153,419,210,38,11,16,i_0659.jpg 
it,23,HelveticaCentury,r,163,393,182,419,145,39,11,16,i_0659.jpg 
there,23,HelveticaCentury,r,211,392,293,419,212,41,11,16,i_0659.jpg 
an,23,HelveticaCentury,r,305,400,335,419,94,42,11,16,i_0659.jpg 
Text,23,HelveticaCentury,r,20,637,80,662,210,43,11,17,i_0659.jpg 
choice,27,HelveticaCentury,i,166,635,257,662,211,45,11,17,i_0659.jpg 
to,23,HelveticaCentury,r,267,639,295,662,207,46,11,17,i_0659.jpg 
Eg,23,HelveticaCentury,r,852,637,902,669,193,49,11,17,i_0659.jpg 
4710c,27,HelveticaCentury,i,912,638,1003,661,68,56,12,19,i_0659.jpg 
II,23,HelveticaCentury,r,625,729,637,743,26,57,13,20,i_0659.jpg 
Pause,11,Helvetica,r,649,732,683,741,203,58,13,20,i_0659.jpg 
iii,13,Helvetica,b,868,725,885,741,25,60,14,21,i_0659.jpg 
Responses0,11,Helvetica,r,894,729,958,741,190,61,14,21,i_0659.jpg 
What,29,HelveticaCentury,r,10,20,91,47,212,0,0,0,i_0660.jpg 
part,29,HelveticaCentury,r,103,24,165,55,212,1,0,0,i_0660.jpg 
of,29,HelveticaCentury,r,176,20,207,47,210,2,0,0,i_0660.jpg 
the,29,HelveticaCentury,r,214,20,265,47,211,3,0,0,i_0660.jpg 
rock,29,HelveticaCentury,r,277,20,343,47,211,4,0,0,i_0660.jpg 
cycle,29,HelveticaCentury,r,354,20,432,55,207,5,0,0,i_0660.jpg 
is,29,HelveticaCentury,r,444,21,466,47,212,6,0,0,i_0660.jpg 
recorded,29,HelveticaCentury,r,478,20,616,47,212,7,0,0,i_0660.jpg 
in,29,HelveticaCentury,r,629,21,654,47,211,8,0,0,i_0660.jpg 
Texas,29,HelveticaCentury,r,666,22,752,47,207,9,0,0,i_0660.jpg 
Answered,20,HelveticaCentury,r,783,79,887,98,210,11,1,1,i_0660.jpg 
Correctly,20,HelveticaCentury,r,896,79,993,103,204,12,1,1,i_0660.jpg 
Noneofittherearesedir,29,HelveticaCentury,r,76,152,486,179,161,14,2,2,i_0660.jpg 
Some,29,HelveticaCentury,r,74,234,163,259,211,16,2,3,i_0660.jpg 
of,29,HelveticaCentury,r,174,232,205,259,212,17,2,3,i_0660.jpg 
it,29,HelveticaCentury,r,214,233,233,259,213,18,2,3,i_0660.jpg 
there,29,HelveticaCentury,r,263,232,345,259,212,20,2,3,i_0660.jpg 
are,29,HelveticaCentury,r,356,240,404,259,211,21,2,3,i_0660.jpg 
sedii,29,HelveticaCentury,r,415,232,486,259,42,22,2,3,i_0660.jpg 
Some,29,HelveticaCentury,r,74,314,163,339,213,24,2,4,i_0660.jpg 
of,29,HelveticaCentury,r,174,312,205,339,213,25,2,4,i_0660.jpg 
it,29,HelveticaCentury,r,214,313,233,339,213,26,2,4,i_0660.jpg 
there,29,HelveticaCentury,r,263,312,345,339,212,28,2,4,i_0660.jpg 
are,29,HelveticaCentury,r,356,320,404,339,212,29,2,4,i_0660.jpg 
ignel,34,Times,b,416,305,505,348,36,30,2,4,i_0660.jpg 
it,29,HelveticaCentury,r,163,393,200,419,184,35,4,8,i_0660.jpg 
there,29,HelveticaCentury,r,211,392,293,419,212,36,5,9,i_0660.jpg 
are,29,HelveticaCentury,r,305,400,352,419,212,37,5,9,i_0660.jpg 
sedimeil,29,HelveticaCentury,r,363,386,516,425,51,38,5,9,i_0660.jpg 
Show,11,Helvetica,r,694,644,726,654,210,40,6,11,i_0660.jpg 
percentages,11,Helvetica,r,730,645,804,657,208,41,6,11,i_0660.jpg 
Hide,11,Helvetica,r,826,644,853,654,207,42,6,11,i_0660.jpg 
Graph,11,Helvetica,r,857,644,893,656,206,43,6,11,i_0660.jpg 
Condense,11,Helvetica,r,915,644,974,654,208,44,6,11,i_0660.jpg 
Text,11,Helvetica,r,978,645,1003,654,208,45,6,11,i_0660.jpg 
Responses,11,Helvetica,r,946,714,1023,752,50,49,7,12,i_0660.jpg 
Resbe,10,Helvetica,r,695,725,741,747,32,56,11,16,i_0660.jpg 
Amphibole,56,HelveticaCentury,bi,107,40,459,102,200,0,0,0,i_0665.jpg 
or,56,HelveticaCentury,bi,483,52,552,89,206,1,0,0,i_0665.jpg 
Pyroxene,56,HelveticaCentury,bi,569,39,914,103,183,2,0,0,i_0665.jpg 
fr,10,Helvetica,r,555,747,562,756,43,10,4,7,i_0665.jpg 
Igneous,49,Times,i,302,43,529,103,117,0,0,0,i_0733.jpg 
Rocks,49,Times,i,547,42,717,89,212,1,0,0,i_0733.jpg 
Form,37,Times,i,102,139,214,174,213,2,0,1,i_0733.jpg 
from,37,Times,i,220,138,323,184,213,3,0,1,i_0733.jpg 
crystallization,37,Times,i,339,138,629,184,210,4,0,1,i_0733.jpg 
of,37,Times,i,645,137,694,184,213,5,0,1,i_0733.jpg 
magma,37,Times,i,736,151,884,184,213,7,0,1,i_0733.jpg 
Crystallization,35,HelveticaCentury,i,49,264,310,302,200,8,0,2,i_0733.jpg 
Generation,35,HelveticaCentury,i,96,320,303,351,209,11,0,3,i_0733.jpg 
or,35,HelveticaCentury,i,318,328,358,351,213,12,0,3,i_0733.jpg 
precipitation,35,HelveticaCentury,i,366,320,594,359,212,13,0,3,i_0733.jpg 
of,35,HelveticaCentury,i,609,320,648,351,213,14,0,3,i_0733.jpg 
mineral,35,HelveticaCentury,i,656,320,796,351,210,15,0,3,i_0733.jpg 
grains,35,HelveticaCentury,i,808,320,922,359,212,16,0,3,i_0733.jpg 
As,35,HelveticaCentury,i,93,378,143,410,213,18,0,4,i_0733.jpg 
magma,35,HelveticaCentury,i,156,387,295,418,214,19,0,4,i_0733.jpg 
cools,35,HelveticaCentury,i,310,378,415,415,200,20,0,4,i_0733.jpg 
random,35,HelveticaCentury,i,433,379,575,410,213,21,0,4,i_0733.jpg 
movements,35,HelveticaCentury,i,590,380,809,410,212,22,0,4,i_0733.jpg 
of,35,HelveticaCentury,i,822,378,861,410,212,23,0,4,i_0733.jpg 
ions,35,HelveticaCentury,i,870,378,946,410,213,24,0,4,i_0733.jpg 
slow,35,HelveticaCentury,i,95,438,180,469,213,25,0,5,i_0733.jpg 
and,35,HelveticaCentury,i,192,438,263,469,214,26,0,5,i_0733.jpg 
arrange,35,HelveticaCentury,i,275,446,419,477,212,27,0,5,i_0733.jpg 
themselves,35,HelveticaCentury,i,434,438,647,469,211,28,0,5,i_0733.jpg 
into,35,HelveticaCentury,i,661,438,727,469,209,29,0,5,i_0733.jpg 
orderly,35,HelveticaCentury,i,742,438,871,477,213,30,0,5,i_0733.jpg 
crystalline,35,HelveticaCentury,i,95,496,281,536,201,31,0,6,i_0733.jpg 
structures,35,HelveticaCentury,i,296,497,488,527,207,32,0,6,i_0733.jpg 
Magma,35,HelveticaCentury,i,48,600,186,640,214,33,0,7,i_0733.jpg 
molten,35,HelveticaCentury,i,227,600,353,631,211,35,0,7,i_0733.jpg 
rock,35,HelveticaCentury,i,367,600,447,631,213,36,0,7,i_0733.jpg 
that,35,HelveticaCentury,i,461,600,531,631,211,37,0,7,i_0733.jpg 
contains,35,HelveticaCentury,i,543,600,700,631,212,38,0,7,i_0733.jpg 
suspended,35,HelveticaCentury,i,713,600,922,640,212,39,0,7,i_0733.jpg 
crystals,35,HelveticaCentury,i,232,652,375,691,88,40,0,8,i_0733.jpg 
and,35,HelveticaCentury,i,389,652,460,683,214,41,0,8,i_0733.jpg 
dissolved,35,HelveticaCentury,i,472,651,649,683,210,42,0,8,i_0733.jpg 
gases,35,HelveticaCentury,i,661,660,774,691,214,43,0,8,i_0733.jpg 
Igneous,42,HelveticaCentury,i,63,43,256,90,160,0,0,0,i_0744.jpg 
Rocks,42,HelveticaCentury,i,274,43,423,80,210,1,0,0,i_0744.jpg 
Granite,28,HelveticaCentury,i,47,704,154,729,203,2,1,1,i_0744.jpg 
Sierra,28,HelveticaCentury,i,167,704,255,729,212,3,1,1,i_0744.jpg 
Nevada,28,HelveticaCentury,i,267,704,382,729,207,4,1,1,i_0744.jpg 
CA,28,HelveticaCentury,i,395,704,438,729,208,5,1,1,i_0744.jpg 
Granite,28,HelveticaCentury,i,576,704,684,729,212,6,2,2,i_0744.jpg 
Cpunter,28,HelveticaCentury,i,697,704,818,743,47,7,2,2,i_0744.jpg 
Tiles,28,HelveticaCentury,i,829,704,896,729,210,8,2,2,i_0744.jpg 
END,10,Helvetica,r,54,21,78,31,148,1,0,0,i_0767.jpg 
Igneous,42,HelveticaCentury,bi,63,43,256,90,183,4,0,2,i_0767.jpg 
Rocks,42,HelveticaCentury,bi,273,43,423,80,210,5,0,2,i_0767.jpg 
How,51,HelveticaCentury,i,132,73,263,119,206,0,0,0,i_0814.jpg 
are,51,HelveticaCentury,i,281,86,372,119,204,1,0,0,i_0814.jpg 
igneou,51,HelveticaCentury,i,409,74,611,131,75,2,0,0,i_0814.jpg 
Extrusive,35,HelveticaCentury,r,517,231,698,263,152,5,0,2,i_0814.jpg 
or,35,HelveticaCentury,r,714,240,753,264,206,6,0,2,i_0814.jpg 
Intrusive,35,HelveticaCentury,r,517,280,683,313,82,7,0,3,i_0814.jpg 
Chemistry,37,Times,r,515,340,716,382,198,9,0,4,i_0814.jpg 
Mineralogy,35,HelveticaCentury,r,516,449,734,491,206,11,0,5,i_0814.jpg 
Texture,35,HelveticaCentury,r,514,509,665,542,206,13,0,6,i_0814.jpg 
Describe,35,HelveticaCentury,r,430,577,583,607,205,15,0,8,i_0814.jpg 
color,35,HelveticaCentury,r,598,577,689,613,199,16,0,8,i_0814.jpg 
density,35,HelveticaCentury,r,705,577,837,615,198,17,0,8,i_0814.jpg 
minerals,35,HelveticaCentury,r,430,625,585,660,200,18,0,9,i_0814.jpg 
grain,35,HelveticaCentury,r,601,625,686,662,208,19,0,9,i_0814.jpg 
size,35,HelveticaCentury,r,701,625,777,659,183,20,0,9,i_0814.jpg 
texture,35,HelveticaCentury,r,793,627,921,660,189,21,0,9,i_0814.jpg 
vesicles,35,HelveticaCentury,r,428,673,568,702,112,22,0,10,i_0814.jpg 
igneou,51,HelveticaCentury,i,409,74,619,131,53,0,0,0,i_0844.jpg 
Extrusive,35,HelveticaCentury,r,517,231,698,264,195,2,0,1,i_0844.jpg 
or,35,HelveticaCentury,r,714,240,753,264,206,3,0,1,i_0844.jpg 
Intrusive,35,HelveticaCentury,r,517,280,683,313,74,4,0,2,i_0844.jpg 
Chemistry,38,Times,r,515,340,716,382,181,6,0,3,i_0844.jpg 
SiC2,38,Times,r,583,389,687,433,56,8,0,4,i_0844.jpg 
Mineralogy,35,HelveticaCentury,r,516,449,734,491,206,10,0,5,i_0844.jpg 
Texture,35,HelveticaCentury,r,514,509,665,542,205,12,0,6,i_0844.jpg 
Describe,35,HelveticaCentury,r,431,577,583,606,199,13,0,7,i_0844.jpg 
color,35,HelveticaCentury,r,598,577,689,612,199,14,0,7,i_0844.jpg 
density,35,HelveticaCentury,r,705,577,837,614,204,15,0,7,i_0844.jpg 
vesicles,35,HelveticaCentury,r,428,673,568,702,94,16,0,8,i_0844.jpg 
How,51,HelveticaCentury,i,132,73,264,119,210,22,1,12,i_0844.jpg 
are,51,HelveticaCentury,i,281,86,372,119,210,23,1,12,i_0844.jpg 
me,51,HelveticaCentury,i,385,141,546,187,45,25,2,14,i_0844.jpg 
minerals,33,Century,r,430,625,585,660,203,30,6,18,i_0844.jpg 
grain,33,Century,r,601,625,686,662,212,31,6,18,i_0844.jpg 
size,33,Century,r,701,625,777,660,201,32,6,18,i_0844.jpg 
texture,33,Century,r,792,626,921,660,206,33,6,18,i_0844.jpg 
Mt,28,HelveticaCentury,r,12,13,47,38,209,0,0,0,i_0913.jpg 
Rushmore,28,HelveticaCentury,r,59,13,213,38,207,1,0,0,i_0913.jpg 
was,28,HelveticaCentury,r,224,20,283,38,214,2,0,0,i_0913.jpg 
once,28,HelveticaCentury,r,295,20,366,38,212,3,0,0,i_0913.jpg 
molten,28,HelveticaCentury,r,408,13,506,38,210,5,0,0,i_0913.jpg 
mass,28,HelveticaCentury,r,520,20,597,38,213,6,0,0,i_0913.jpg 
found,28,HelveticaCentury,r,609,13,691,38,213,7,0,0,i_0913.jpg 
deep,28,HelveticaCentury,r,704,13,778,44,213,8,0,0,i_0913.jpg 
within,28,HelveticaCentury,r,789,13,874,38,205,9,0,0,i_0913.jpg 
Earth,28,HelveticaCentury,r,888,13,964,38,194,10,0,0,i_0913.jpg 
if,4,Times,r,134,467,143,471,175,13,3,3,i_0913.jpg 
If,4,Helvetica,b,840,535,881,555,38,19,6,8,i_0913.jpg 
Hawaiian,38,Times,r,310,53,547,95,205,2,0,1,i_0929.jpg 
Lavas,38,Times,r,566,53,711,95,200,3,0,1,i_0929.jpg 
CD,26,HelveticaCentury,r,612,256,641,279,203,4,2,3,i_0939.jpg 
JA,17,Helvetica,i,612,297,654,326,29,5,2,4,i_0939.jpg 
riD,20,HelveticaCentury,r,612,359,641,378,204,6,2,5,i_0939.jpg 
ci,20,HelveticaCentury,r,612,425,643,442,83,9,2,8,i_0939.jpg 
Cl,20,HelveticaCentury,r,612,446,641,464,34,10,2,9,i_0939.jpg 
Th,6,Helvetica,i,262,582,276,588,33,17,5,15,i_0939.jpg 
qJ,10,HelveticaCentury,r,704,702,725,714,27,26,8,21,i_0939.jpg 
Are,29,HelveticaCentury,r,10,22,60,47,212,0,0,0,i_0981.jpg 
Hawaiian,29,HelveticaCentury,r,73,21,217,47,196,1,0,0,i_0981.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,54,2,0,0,i_0981.jpg 
an,29,HelveticaCentury,r,359,28,394,47,213,3,0,0,i_0981.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,209,4,0,0,i_0981.jpg 
or,29,HelveticaCentury,r,559,28,591,47,212,5,0,0,i_0981.jpg 
intrusive,29,HelveticaCentury,r,602,21,737,47,211,6,0,0,i_0981.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,7,0,0,i_0981.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,212,9,0,1,i_0981.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,161,11,0,2,i_0981.jpg 
Zoom,11,Times,r,280,730,313,739,204,16,0,4,i_0981.jpg 
Resume,11,Helvetica,r,695,732,741,741,198,18,0,4,i_0981.jpg 
Correct,11,Times,r,826,729,870,738,203,20,0,4,i_0981.jpg 
ii,15,Helvetica,r,921,725,937,741,32,21,0,4,i_0981.jpg 
Responses,11,Helvetica,r,947,729,1009,741,207,22,0,4,i_0981.jpg 
Are,29,HelveticaCentury,r,9,22,60,47,212,0,0,0,i_0985.jpg 
Hawaiian,29,HelveticaCentury,r,73,21,217,47,203,1,0,0,i_0985.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,91,2,0,0,i_0985.jpg 
an,29,HelveticaCentury,r,359,28,394,47,213,3,0,0,i_0985.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,211,4,0,0,i_0985.jpg 
or,29,HelveticaCentury,r,559,28,591,47,211,5,0,0,i_0985.jpg 
intrusive,29,HelveticaCentury,r,601,21,737,47,200,6,0,0,i_0985.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,7,0,0,i_0985.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,210,9,1,1,i_0985.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,164,11,1,2,i_0985.jpg 
Start,55,HelveticaCentury,b,435,320,588,368,206,12,2,3,i_0985.jpg 
ANSWERING,17,Helvetica,r,444,396,578,413,201,13,2,4,i_0985.jpg 
Text,29,HelveticaCentury,r,20,637,80,662,211,14,3,5,i_0985.jpg 
choice,27,HelveticaCentury,i,166,636,257,662,206,16,3,5,i_0985.jpg 
to,29,HelveticaCentury,r,267,639,295,661,213,17,3,5,i_0985.jpg 
It,6,Helvetica,b,62,685,72,693,146,21,3,6,i_0985.jpg 
Responses,11,Helvetica,r,895,729,957,741,210,23,4,7,i_0985.jpg 
1L78,10,Helvetica,r,507,741,539,750,27,31,7,12,i_0985.jpg 
Eg,29,HelveticaCentury,r,852,637,902,669,200,33,8,13,i_0985.jpg 
II,15,Helvetica,b,624,729,637,743,26,36,9,14,i_0985.jpg 
Pause,11,Helvetica,r,649,732,683,741,201,37,9,14,i_0985.jpg 
Correct,11,Helvetica,r,774,729,818,738,209,39,9,14,i_0985.jpg 
Are,29,HelveticaCentury,r,9,22,60,47,212,0,0,0,i_0986.jpg 
Hawaiian,29,HelveticaCentury,r,73,21,217,47,203,1,0,0,i_0986.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,73,2,0,0,i_0986.jpg 
an,29,HelveticaCentury,r,359,28,394,47,213,3,0,0,i_0986.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,211,4,0,0,i_0986.jpg 
or,29,HelveticaCentury,r,559,28,591,47,211,5,0,0,i_0986.jpg 
intrusive,29,HelveticaCentury,r,601,21,737,47,200,6,0,0,i_0986.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,7,0,0,i_0986.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,210,9,0,1,i_0986.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,127,11,0,2,i_0986.jpg 
Text,29,HelveticaCentury,r,20,637,80,661,212,12,0,3,i_0986.jpg 
choice,27,HelveticaCentury,i,166,635,257,662,205,14,0,3,i_0986.jpg 
to,29,HelveticaCentury,r,266,639,295,661,213,15,0,3,i_0986.jpg 
Eg,29,HelveticaCentury,r,852,637,902,669,198,18,0,3,i_0986.jpg 
Zoom,11,Helvetica,r,280,730,313,739,203,23,0,5,i_0986.jpg 
II,16,Helvetica,b,624,729,637,743,26,24,0,5,i_0986.jpg 
Pause,11,Helvetica,r,649,732,683,741,179,25,0,5,i_0986.jpg 
Correct,11,Helvetica,r,774,729,818,738,201,27,0,5,i_0986.jpg 
Responses,11,Helvetica,r,895,729,957,741,198,29,0,5,i_0986.jpg 
Are,29,HelveticaCentury,r,9,22,60,47,212,0,0,0,i_1041.jpg 
Hawaiian,29,HelveticaCentury,r,73,21,217,47,190,1,0,0,i_1041.jpg 
basa,29,HelveticaCentury,r,231,20,300,47,198,2,0,0,i_1041.jpg 
Its,29,HelveticaCentury,r,306,20,340,47,65,3,0,0,i_1041.jpg 
an,29,HelveticaCentury,r,359,28,394,47,212,4,0,0,i_1041.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,209,5,0,0,i_1041.jpg 
or,29,HelveticaCentury,r,559,28,591,47,210,6,0,0,i_1041.jpg 
intrusive,29,HelveticaCentury,r,602,21,737,47,171,7,0,0,i_1041.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,8,0,0,i_1041.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,211,10,0,1,i_1041.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,207,13,0,2,i_1041.jpg 
Show,11,Helvetica,b,694,592,726,602,210,15,0,3,i_1041.jpg 
percentages,11,Helvetica,b,731,593,804,605,207,16,0,3,i_1041.jpg 
Hide,11,Helvetica,b,826,592,853,602,180,17,0,3,i_1041.jpg 
Graph,11,Helvetica,b,857,592,893,605,209,18,0,3,i_1041.jpg 
Condense,11,Helvetica,b,914,592,974,602,209,19,0,3,i_1041.jpg 
Text,11,Helvetica,b,978,593,1003,602,210,20,0,3,i_1041.jpg 
Text,29,HelveticaCentury,r,20,637,80,662,211,21,0,4,i_1041.jpg 
choice,27,HelveticaCentury,i,166,635,257,662,212,23,0,4,i_1041.jpg 
to,29,HelveticaCentury,r,266,639,295,662,207,24,0,4,i_1041.jpg 
Eg,26,HelveticaCentury,r,852,638,901,669,199,27,0,4,i_1041.jpg 
ShOWFkde,9,Times,r,835,681,890,692,25,33,0,5,i_1041.jpg 
Student,9,Times,r,892,681,932,690,198,34,0,5,i_1041.jpg 
Responses,10,Helvetica,r,935,682,988,692,86,35,0,5,i_1041.jpg 
Zoom,11,Helvetica,b,280,730,313,739,203,37,0,6,i_1041.jpg 
II,15,Helvetica,b,625,729,637,743,26,41,0,6,i_1041.jpg 
Pause,11,Helvetica,b,649,732,683,741,208,42,0,6,i_1041.jpg 
Correct,11,Helvetica,b,774,729,818,738,210,44,0,6,i_1041.jpg 
Are,29,HelveticaCentury,r,9,22,60,47,212,0,0,0,i_1042.jpg 
Hawaiian,29,HelveticaCentury,r,73,21,217,47,190,1,0,0,i_1042.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,91,2,0,0,i_1042.jpg 
an,29,HelveticaCentury,r,359,28,394,47,212,3,0,0,i_1042.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,209,4,0,0,i_1042.jpg 
or,29,HelveticaCentury,r,559,28,591,47,210,5,0,0,i_1042.jpg 
intrusive,29,HelveticaCentury,r,602,21,737,47,167,6,0,0,i_1042.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,7,0,0,i_1042.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,212,9,1,1,i_1042.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,192,11,1,2,i_1042.jpg 
Show,11,Helvetica,b,694,644,726,654,207,14,4,5,i_1042.jpg 
percentages,11,Helvetica,b,730,645,804,657,209,15,4,5,i_1042.jpg 
Hide,11,Helvetica,b,826,644,853,654,209,16,4,5,i_1042.jpg 
Graph,11,Helvetica,b,857,644,893,657,210,17,4,5,i_1042.jpg 
Condense,11,Helvetica,b,914,644,974,654,209,18,4,5,i_1042.jpg 
Text,11,Helvetica,r,978,645,1003,654,211,19,4,5,i_1042.jpg 
1r,8,Helvetica,b,188,736,199,741,21,23,6,8,i_1042.jpg 
Zoom,11,Helvetica,b,280,730,313,739,204,24,7,9,i_1042.jpg 
